Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category
69,16374,56,2,0,0,28,0,0,0,56,2
121,16392,23,0,0,0,12,0,1,0,23,0
158,16445,106,4,1,0,43,0,1,0,106,4
69,16646,162,3,0,0,30,0,0,0,162,3
54,16670,75,2,2,0,20,0,6,0,75,2
164,14762,29,0,1,0,29,0,1,0,12,0
24,14868,50,0,1,0,16,0,0,0,50,0
79,14904,46,0,1,0,35,0,0,0,46,0
123,14932,78,2,1,0,34,0,2,0,78,2
22,14942,74,2,2,0,15,0,1,0,74,2
113,15034,170,3,10,0,19,0,9,0,170,3
0,15078,87,2,0,0,39,0,0,0,87,2
122,15206,81,2,1,0,14,0,0,0,81,2
166,15579,49,0,1,0,21,0,14,0,49,0
130,15613,38,0,1,0,38,0,1,0,33,0
22,15633,17,0,0,0,16,0,0,0,17,0
171,15690,62,2,1,0,30,0,0,0,62,2
166,16705,81,2,2,0,8,0,33,0,81,2
58,16758,52,2,1,0,46,0,2,0,52,2
15,16772,30,0,1,0,30,0,3,0,30,0
166,16799,54,2,1,0,34,0,4,0,54,2
23,16802,48,0,1,0,38,0,0,0,48,0
22,16806,37,0,1,0,14,0,0,0,37,0
58,16812,34,0,1,0,34,0,2,0,34,0
69,16888,173,3,3,0,108,3,1,0,173,3
75,16926,64,2,2,0,27,0,7,0,64,2
15,16989,32,0,1,0,32,0,2,0,29,0
166,17063,48,0,1,0,41,0,2,0,48,0
22,17142,55,2,1,0,14,0,2,0,55,2
130,17204,37,0,1,0,32,0,3,0,37,0
33,17267,171,3,4,0,171,2,4,0,141,4
61,17370,73,2,2,0,3,0,7,0,73,2
77,17398,37,0,1,0,37,0,1,0,21,0
29,17455,31,0,1,0,9,0,2,0,31,0
54,17485,71,2,2,0,20,0,6,0,71,2
54,17491,30,0,1,0,30,0,3,0,15,0
54,17503,47,0,1,0,24,0,3,0,47,0
69,17540,178,3,2,0,121,3,2,0,178,3
122,17646,54,2,1,0,23,0,1,0,54,2
158,16555,31,0,1,0,31,0,3,0,29,0
32,20224,30,0,0,0,22,0,2,0,30,0
100,20238,61,2,1,0,13,0,1,0,61,2
130,20439,32,0,1,0,32,0,0,0,13,0
130,10860,29,0,1,0,28,0,4,0,29,0
54,11021,41,0,1,0,30,0,2,0,41,0
166,11540,94,2,3,0,11,0,34,0,94,2
146,11548,43,0,1,0,43,0,0,0,23,0
75,11653,53,2,1,0,33,0,5,0,53,2
164,11696,30,0,0,0,30,0,1,0,20,0
109,11752,38,0,1,0,28,0,3,0,38,0
166,11824,45,0,1,0,41,0,10,0,45,0
166,11826,73,2,1,0,28,0,11,0,73,2
69,11876,95,2,0,0,23,0,0,0,95,2
116,11985,149,4,2,0,128,3,1,0,149,4
69,12076,112,4,1,0,25,0,0,0,112,4
166,12145,44,0,1,0,27,0,7,0,44,0
149,12211,37,0,1,0,16,0,0,0,37,0
22,12216,14,0,1,0,14,0,0,0,13,0
22,12217,50,0,0,0,16,0,0,0,50,0
112,12516,56,2,2,0,26,0,1,0,56,2
69,12601,180,3,3,0,171,2,1,0,180,3
58,12684,35,0,0,0,34,0,1,0,35,0
15,12785,38,0,1,0,33,0,2,0,38,0
58,13093,45,0,1,0,25,0,4,0,45,0
152,13185,63,2,1,0,29,0,1,0,63,2
166,13331,69,2,1,0,12,0,13,0,69,2
69,13436,166,3,2,0,141,3,1,0,166,3
69,13593,176,3,1,0,43,0,0,0,176,3
67,13623,66,2,1,0,37,0,1,0,66,2
166,13997,61,2,2,0,15,0,19,0,61,2
69,14103,166,3,3,0,166,2,1,0,140,4
33,14138,205,5,5,0,205,4,4,0,151,3
22,14167,160,3,5,0,1,0,23,0,160,3
123,9772,36,0,0,0,33,0,0,0,36,0
69,9846,156,3,2,0,132,3,1,0,156,3
136,9931,87,2,1,0,40,0,2,0,87,2
69,9991,169,3,3,0,169,2,1,0,141,4
165,10056,28,0,0,0,21,0,0,0,28,0
130,10162,49,0,1,0,22,0,9,0,49,0
24,10194,38,0,2,0,12,0,1,0,38,0
114,10214,35,0,0,0,35,0,0,0,17,0
60,10262,41,0,1,0,41,0,0,0,31,0
168,10294,95,2,1,0,54,1,0,0,95,2
144,10774,80,2,3,0,13,0,2,0,80,2
155,10778,43,0,1,0,22,0,0,0,43,0
151,14270,30,0,1,0,29,0,0,0,30,0
164,14344,42,0,1,0,29,0,4,0,42,0
162,14375,45,0,1,0,45,0,0,0,6,0
130,14399,34,0,1,0,34,0,1,0,25,0
130,14447,39,0,1,0,39,0,0,0,27,0
122,14569,64,2,1,0,23,0,1,0,64,2
166,14667,52,2,2,0,12,0,15,0,52,2
33,8982,121,4,0,0,62,1,0,0,121,4
166,9121,58,2,2,0,30,0,13,0,58,2
138,9136,37,0,1,0,16,0,0,0,37,0
77,9199,45,0,1,0,45,0,1,0,22,0
77,9320,42,0,1,0,42,0,1,0,19,0
77,9324,36,0,1,0,36,0,1,0,12,0
165,13259,56,2,1,0,14,0,0,0,56,2
165,13510,46,0,1,0,19,0,0,0,46,0
43,13545,85,2,2,0,31,0,1,0,85,2
69,13627,427,1,1,0,106,3,1,0,379,1
77,13645,48,0,1,0,48,0,0,0,28,0
173,13662,19,0,0,0,16,0,0,0,19,0
15,13693,35,0,1,0,30,0,3,0,35,0
34,13807,45,0,1,0,10,0,1,0,45,0
166,13995,46,0,1,0,32,0,9,0,46,0
166,14024,65,2,2,0,26,0,4,0,65,2
15,14111,38,0,1,0,29,0,3,0,38,0
69,14129,500,1,1,0,46,0,1,0,500,1
58,5429,29,0,0,0,29,0,2,0,29,0
164,5434,35,0,0,0,31,0,1,0,35,0
166,5663,44,0,1,0,44,0,1,0,29,0
9,5747,44,0,1,0,30,0,1,0,44,0
166,5851,43,0,1,0,30,0,11,0,43,0
30,12994,79,2,2,0,9,0,0,0,79,2
59,19648,54,2,1,0,18,0,0,0,54,2
67,19775,63,2,1,0,42,0,1,0,63,2
22,19945,52,2,1,0,3,0,2,0,52,2
116,19979,156,3,1,0,43,0,0,0,156,3
22,20024,20,0,0,0,20,0,0,0,9,0
58,21586,53,2,1,0,27,0,6,0,53,2
109,21755,54,2,1,0,36,0,5,0,54,2
118,21777,55,2,2,0,11,0,5,0,55,2
58,21940,60,2,1,0,25,0,9,0,60,2
43,21942,33,0,1,0,12,0,0,0,33,0
143,21955,29,0,0,0,25,0,0,0,29,0
2,21985,126,4,1,0,51,1,0,0,126,4
33,8129,55,2,3,0,55,1,0,0,53,2
100,8139,183,3,4,0,4,0,10,0,183,3
166,8197,75,2,1,0,21,0,5,0,75,2
22,8244,21,0,0,0,12,0,1,0,21,0
113,8349,124,4,4,0,25,0,3,0,124,4
130,14926,33,0,1,0,33,0,0,0,18,0
146,14937,30,0,1,0,22,0,3,0,30,0
22,14986,63,2,2,0,3,0,6,0,63,2
32,14992,49,0,1,0,8,0,6,0,49,0
55,15020,40,0,2,0,23,0,0,0,40,0
69,15131,139,4,2,0,37,0,2,0,139,4
100,15138,77,2,2,0,11,0,3,0,77,2
166,15290,52,2,2,0,23,0,8,0,52,2
22,15298,74,2,2,0,9,0,7,0,74,2
22,15402,68,2,2,0,4,0,3,0,68,2
162,15467,39,0,1,0,39,0,0,0,10,0
54,15634,54,2,1,0,38,0,1,0,54,2
75,15743,33,0,1,0,33,0,3,0,20,0
166,15806,68,2,1,0,25,0,4,0,68,2
123,15845,78,2,1,0,27,0,4,0,78,2
60,15873,47,0,1,0,40,0,0,0,47,0
76,16147,64,2,1,0,20,0,3,0,64,2
144,16180,59,2,2,0,15,0,3,0,59,2
140,16247,76,2,1,0,35,0,2,0,76,2
168,16312,101,4,1,0,61,1,1,0,101,4
33,16369,148,4,2,0,148,3,5,0,100,4
69,16421,177,3,1,0,36,0,0,0,177,3
33,16469,105,4,2,0,90,1,0,0,105,4
33,16486,131,4,2,0,131,3,2,0,68,2
58,16857,51,2,1,0,28,0,3,0,51,2
166,16885,28,0,1,0,25,0,5,0,28,0
9,16975,61,2,1,0,39,0,1,0,61,2
75,17059,86,2,1,0,40,0,2,0,86,2
41,17327,64,2,1,0,23,0,3,0,64,2
54,17508,65,2,1,0,31,0,3,0,65,2
54,17521,41,0,1,0,26,0,0,0,41,0
9,17609,70,2,1,0,34,0,1,0,70,2
100,17684,58,2,1,0,19,0,1,0,58,2
100,17821,111,4,2,0,13,0,6,0,111,4
166,17823,132,4,1,0,24,0,0,0,132,4
75,17991,39,0,1,0,37,0,5,0,39,0
22,18045,19,0,0,0,12,0,0,0,19,0
22,18085,37,0,1,0,16,0,1,0,37,0
54,18182,63,2,1,0,20,0,4,0,63,2
69,18216,193,3,1,0,47,0,0,0,193,3
70,18262,205,5,5,0,205,4,4,0,171,3
58,18336,54,2,1,0,28,0,4,0,54,2
130,18610,49,0,1,0,41,0,0,0,49,0
69,18730,88,2,0,0,23,0,0,0,88,2
166,19754,76,2,1,0,17,0,5,0,76,2
33,19847,167,3,3,0,167,2,1,0,124,4
33,19851,138,4,2,0,138,3,2,0,79,2
146,19897,37,0,1,0,18,0,3,0,37,0
162,19383,37,0,1,0,37,0,1,0,11,0
166,19418,57,2,2,0,30,0,3,0,57,2
33,19526,140,4,2,0,140,3,0,0,106,4
77,19576,49,0,1,0,49,0,0,0,25,0
166,22188,122,4,4,0,4,0,36,0,122,4
58,22354,49,0,1,0,35,0,2,0,49,0
164,22362,32,0,1,0,32,0,3,0,22,0
33,22554,128,4,2,0,128,3,4,0,122,4
166,22777,60,2,2,0,25,0,11,0,60,2
106,22602,34,0,0,0,22,0,0,0,34,0
33,22654,46,0,2,0,28,0,0,0,46,0
100,22771,44,0,1,0,24,0,1,0,44,0
100,22773,209,5,4,0,4,0,14,0,209,5
38,22780,71,2,1,0,38,0,1,0,71,2
122,22804,54,2,1,0,14,0,0,0,54,2
121,22834,51,2,1,0,18,0,1,0,51,2
79,22847,33,0,1,0,33,0,0,0,26,0
162,22927,67,2,1,0,32,0,2,0,67,2
146,23008,61,2,1,0,19,0,3,0,61,2
109,22858,31,0,1,0,26,0,5,0,31,0
130,22867,54,2,1,0,37,0,0,0,54,2
41,6478,62,2,1,0,39,0,1,0,62,2
34,6481,64,2,2,0,10,0,3,0,64,2
77,6530,43,0,1,0,43,0,1,0,29,0
33,6654,188,3,4,0,188,2,5,0,136,4
100,6708,87,2,2,0,4,0,11,0,87,2
160,6740,55,2,1,0,44,0,0,0,55,2
58,6802,36,0,0,0,34,0,1,0,36,0
159,6807,39,0,1,0,39,0,0,0,20,0
159,6981,63,2,1,0,28,0,1,0,63,2
166,7153,63,2,1,0,20,0,7,0,63,2
8,7080,22,0,0,0,22,0,0,0,15,0
144,2633,500,1,49,0,1,0,30,0,500,1
151,2651,28,0,0,0,28,0,0,0,16,0
20,2757,55,2,1,0,43,0,0,0,55,2
109,2819,30,0,0,0,30,0,2,0,26,0
166,2900,85,2,1,0,14,0,11,0,85,2
109,2910,35,0,0,0,35,0,1,0,26,0
166,3044,39,0,1,0,38,0,2,0,39,0
69,3110,166,3,1,0,53,1,0,0,166,3
164,3168,26,0,1,0,20,0,8,0,26,0
154,3182,129,4,1,0,71,1,0,0,129,4
165,3190,26,0,1,0,14,0,0,0,26,0
34,3566,18,0,1,0,14,0,0,0,18,0
75,3661,43,0,1,0,43,0,1,0,19,0
161,6395,65,2,3,0,15,0,0,0,65,2
166,6450,65,2,1,0,23,0,15,0,65,2
44,6459,36,0,0,0,31,0,0,0,36,0
33,6561,101,4,2,0,101,3,1,0,100,4
122,6657,71,2,1,0,26,0,1,0,71,2
15,6815,39,0,1,0,22,0,5,0,39,0
75,6856,51,2,1,0,49,0,1,0,51,2
146,6859,41,0,1,0,32,0,2,0,41,0
42,4934,72,2,2,0,6,0,1,0,72,2
58,5009,36,0,0,0,27,0,2,0,36,0
15,5048,32,0,0,0,32,0,1,0,31,0
70,5137,39,0,1,0,24,0,0,0,39,0
130,5200,45,0,1,0,33,0,0,0,45,0
69,5230,60,2,2,0,41,0,1,0,60,2
69,5244,80,2,3,0,69,1,1,0,80,2
69,5245,197,3,3,0,94,1,4,0,197,3
22,5395,52,2,2,0,1,0,2,0,52,2
69,3943,60,2,0,0,22,0,0,0,60,2
54,3970,39,0,1,0,26,0,3,0,39,0
130,4025,30,0,1,0,30,0,0,0,25,0
61,4123,108,4,4,0,5,0,14,0,108,4
46,4260,31,0,1,0,21,0,1,0,31,0
166,4375,116,4,4,0,9,0,31,0,116,4
75,4391,43,0,1,0,43,0,2,0,42,0
22,4494,27,0,0,0,14,0,0,0,27,0
100,4543,56,2,1,0,13,0,3,0,56,2
61,4544,82,2,3,0,7,0,10,0,82,2
22,4582,70,2,2,0,0,0,8,0,70,2
42,5525,55,2,2,0,5,0,0,0,55,2
15,5728,40,0,1,0,21,0,6,0,40,0
166,5793,100,4,2,0,19,0,10,0,100,4
22,6039,22,0,0,0,22,0,0,0,11,0
166,6069,81,2,2,0,11,0,7,0,81,2
124,6147,31,0,1,0,21,0,5,0,31,0
130,2172,28,0,1,0,28,0,1,0,28,0
28,2226,58,2,3,0,5,0,0,0,58,2
166,2241,57,2,1,0,28,0,6,0,57,2
79,2258,57,2,1,0,40,0,0,0,57,2
69,2335,143,4,0,0,34,0,0,0,143,4
58,18294,32,0,1,0,32,0,2,0,32,0
58,18350,64,2,1,0,35,0,3,0,64,2
129,18361,39,0,1,0,39,0,0,0,22,0
54,18391,48,0,1,0,25,0,5,0,48,0
33,18629,207,5,5,0,207,4,4,0,154,3
130,18775,39,0,1,0,38,0,4,0,39,0
69,18927,169,3,5,0,115,3,5,0,169,3
144,19008,166,3,10,0,13,0,11,0,166,3
34,19134,110,4,1,0,17,0,3,0,110,4
37,17730,52,2,2,0,3,0,12,0,52,2
34,17757,65,2,2,0,11,0,6,0,65,2
100,17787,50,0,1,0,26,0,1,0,50,0
100,17977,86,2,1,0,24,0,0,0,86,2
130,19141,32,0,1,0,32,0,0,0,16,0
70,19211,140,4,2,0,71,1,1,0,140,4
60,19313,57,2,1,0,46,0,0,0,57,2
144,19387,84,2,1,0,13,0,13,0,84,2
123,19396,82,2,1,0,35,0,1,0,82,2
123,19511,82,2,1,0,38,0,1,0,82,2
77,19541,39,0,1,0,39,0,1,0,31,0
70,8861,63,2,1,0,37,0,1,0,63,2
162,9183,53,2,1,0,43,0,0,0,53,2
165,9255,32,0,0,0,14,0,0,0,32,0
58,9260,33,0,1,0,33,0,2,0,33,0
69,9294,360,1,1,0,49,0,1,0,301,1
109,5188,41,0,1,0,28,0,4,0,41,0
69,5279,231,5,1,0,43,0,0,0,231,5
28,5341,76,2,3,0,14,0,1,0,76,2
22,4444,36,0,1,0,7,0,2,0,36,0
22,4561,42,0,1,0,2,0,3,0,42,0
111,4573,20,0,1,0,11,0,1,0,20,0
166,4799,141,4,4,0,3,0,37,0,141,4
127,6927,67,2,1,0,45,0,0,0,67,2
123,6928,38,0,1,0,27,0,1,0,38,0
10,7089,53,2,1,0,37,0,0,0,53,2
34,5943,117,4,4,0,1,0,8,0,117,4
69,6127,139,4,2,0,66,1,1,0,139,4
69,6153,198,3,2,0,128,3,1,0,198,3
58,6217,33,0,1,0,33,0,3,0,33,0
120,6243,59,2,1,0,12,0,2,0,59,2
51,7444,36,0,1,0,36,0,0,0,33,0
33,7723,166,3,4,0,166,2,4,0,140,4
130,21191,51,2,1,0,39,0,0,0,51,2
146,21298,31,0,1,0,27,0,3,0,31,0
90,21383,51,2,1,0,34,0,0,0,51,2
22,21406,152,3,5,0,12,0,15,0,152,3
166,21520,66,2,3,0,4,0,11,0,66,2
22,21548,49,0,1,0,17,0,3,0,49,0
75,21552,46,0,1,0,46,0,0,0,39,0
58,20644,32,0,1,0,32,0,2,0,26,0
161,20651,80,2,5,0,35,0,2,0,80,2
33,20690,62,2,1,0,46,0,2,0,62,2
54,20738,46,0,1,0,19,0,4,0,46,0
92,20839,29,0,0,0,22,0,0,0,29,0
33,20883,174,3,4,0,174,2,10,0,154,3
130,20906,37,0,1,0,36,0,0,0,37,0
130,21026,33,0,1,0,33,0,0,0,19,0
166,22141,75,2,2,0,41,0,10,0,75,2
166,22220,45,0,1,0,31,0,7,0,45,0
9,22244,35,0,1,0,28,0,1,0,35,0
166,22270,46,0,1,0,28,0,1,0,46,0
107,22289,50,0,1,0,22,0,0,0,50,0
164,22319,29,0,0,0,29,0,1,0,25,0
58,22328,38,0,0,0,38,0,0,0,21,0
166,22369,82,2,2,0,7,0,30,0,82,2
33,22462,149,4,3,0,149,3,1,0,88,2
122,21706,41,0,1,0,23,0,0,0,41,0
58,21765,37,0,1,0,37,0,1,0,24,0
130,21779,37,0,1,0,37,0,0,0,26,0
144,21989,33,0,0,0,21,0,1,0,33,0
166,22030,54,2,2,0,12,0,17,0,54,2
162,9392,51,2,1,0,43,0,0,0,51,2
173,9411,53,2,1,0,21,0,0,0,53,2
77,9475,43,0,1,0,43,0,1,0,36,0
166,9659,60,2,1,0,42,0,6,0,60,2
31,9693,65,2,2,0,12,0,0,0,65,2
69,15778,500,1,1,0,39,0,0,0,433,1
166,15810,61,2,1,0,30,0,3,0,61,2
166,15903,73,2,1,0,27,0,4,0,73,2
146,15417,35,0,0,0,35,0,0,0,18,0
29,9975,36,0,1,0,36,0,1,0,31,0
173,10067,56,2,1,0,22,0,0,0,56,2
130,10259,36,0,1,0,36,0,2,0,30,0
75,17237,28,0,1,0,28,0,1,0,12,0
80,17281,92,2,2,0,22,0,1,0,92,2
54,17288,34,0,1,0,30,0,1,0,34,0
54,17445,43,0,0,0,28,0,0,0,43,0
54,17517,43,0,0,0,28,0,0,0,43,0
159,17574,55,2,1,0,55,1,0,0,27,0
136,16236,53,2,1,0,39,0,1,0,53,2
71,16489,214,5,4,0,214,4,7,0,175,3
123,17131,32,0,1,0,32,0,0,0,29,0
146,17911,37,0,0,0,37,0,0,0,16,0
34,17962,75,2,1,0,13,0,0,0,75,2
22,18002,71,2,1,0,5,0,7,0,71,2
22,18007,34,0,0,0,17,0,1,0,34,0
166,18186,36,0,1,0,36,0,5,0,31,0
75,18208,55,2,1,0,38,0,1,0,55,2
75,18280,60,2,1,0,38,0,1,0,60,2
130,18312,39,0,1,0,39,0,1,0,18,0
54,18476,35,0,1,0,26,0,2,0,35,0
69,15772,157,3,3,0,119,3,1,0,157,3
122,15840,36,0,1,0,25,0,0,0,36,0
130,15929,38,0,1,0,38,0,0,0,13,0
144,15949,35,0,1,0,19,0,1,0,35,0
140,16087,60,2,1,0,41,0,0,0,60,2
166,16120,48,0,1,0,20,0,1,0,48,0
69,15411,133,4,3,0,75,1,1,0,133,4
166,15540,108,4,4,0,4,0,19,0,108,4
164,15646,32,0,1,0,32,0,1,0,13,0
58,15650,71,2,2,0,36,0,6,0,71,2
123,19015,32,0,1,0,28,0,1,0,32,0
123,19059,58,2,1,0,36,0,1,0,58,2
70,19100,21,0,0,0,19,0,0,0,21,0
58,18335,63,2,1,0,30,0,3,0,63,2
69,18480,134,4,3,0,95,1,1,0,134,4
159,18495,66,2,1,0,35,0,1,0,66,2
161,10043,180,3,2,0,22,0,1,0,180,3
77,10051,55,2,1,0,21,0,8,0,55,2
69,10193,73,2,1,0,14,0,4,0,73,2
130,10411,44,0,1,0,44,0,0,0,15,0
90,10424,34,0,1,0,34,0,0,0,24,0
69,10527,92,2,2,0,29,0,4,0,92,2
136,10590,57,2,1,0,44,0,0,0,57,2
146,10720,43,0,1,0,43,0,0,0,19,0
22,10795,26,0,0,0,26,0,0,0,25,0
166,10838,43,0,1,0,42,0,2,0,43,0
166,10850,98,2,3,0,19,0,22,0,98,2
54,10892,49,0,0,0,28,0,0,0,49,0
15,10907,56,2,1,0,39,0,1,0,56,2
75,10994,60,2,1,0,60,1,0,0,50,0
166,11131,79,2,1,0,73,1,2,0,79,2
58,11156,53,2,1,0,46,0,0,0,53,2
65,11188,102,4,1,0,31,0,0,0,102,4
54,11191,40,0,1,0,40,0,0,0,21,0
166,11228,47,0,1,0,47,0,1,0,20,0
124,11371,41,0,1,0,41,0,1,0,19,0
54,11518,70,2,1,0,43,0,0,0,70,2
69,11535,158,3,3,0,37,0,11,0,158,3
124,11575,45,0,1,0,45,0,0,0,22,0
130,11739,40,0,1,0,40,0,0,0,39,0
109,11753,50,0,1,0,38,0,1,0,50,0
33,11758,99,2,4,0,20,0,14,0,99,2
75,18205,47,0,1,0,47,0,0,0,30,0
58,18313,56,2,1,0,48,0,0,0,56,2
58,18338,67,2,1,0,59,1,0,0,67,2
122,18419,16,0,1,0,16,0,0,0,8,0
58,18434,60,2,1,0,59,1,0,0,60,2
144,18467,35,0,1,0,24,0,1,0,35,0
116,18536,151,3,1,0,26,0,3,0,151,3
33,18609,155,3,4,0,14,0,47,0,155,3
33,18635,152,3,6,0,32,0,20,0,152,3
124,2021,37,0,1,0,37,0,1,0,13,0
75,2199,59,2,1,0,38,0,3,0,59,2
58,2220,43,0,1,0,37,0,1,0,43,0
20,2390,76,2,1,0,35,0,2,0,76,2
15,2426,50,0,1,0,30,0,3,0,50,0
146,2560,28,0,1,0,28,0,2,0,14,0
118,3938,34,0,1,0,20,0,0,0,34,0
69,3958,51,2,2,0,41,0,0,0,51,2
155,4112,26,0,0,0,24,0,0,0,26,0
123,4281,84,2,1,0,38,0,3,0,84,2
166,4396,109,4,4,0,4,0,29,0,109,4
100,4447,111,4,3,0,7,0,7,0,111,4
166,4743,42,0,1,0,34,0,7,0,42,0
22,4763,31,0,1,0,11,0,1,0,31,0
100,4810,72,2,2,0,4,0,7,0,72,2
79,1568,60,2,1,0,33,0,0,0,60,2
153,1680,57,2,1,0,45,0,1,0,57,2
69,1762,151,3,0,0,25,0,0,0,151,3
166,1764,61,2,1,0,46,0,4,0,61,2
22,1826,31,0,0,0,22,0,0,0,31,0
46,3568,41,0,1,0,4,0,2,0,41,0
166,3633,66,2,2,0,32,0,11,0,66,2
166,3634,60,2,1,0,32,0,2,0,60,2
22,3744,25,0,0,0,17,0,1,0,25,0
22,3764,49,0,1,0,7,0,1,0,49,0
144,2951,156,3,5,0,15,0,15,0,156,3
69,3033,151,3,2,0,125,3,0,0,151,3
166,1525,61,2,2,0,22,0,12,0,61,2
155,1611,24,0,0,0,24,0,0,0,21,0
69,1621,152,3,3,0,87,1,1,0,152,3
140,1761,71,2,1,0,42,0,0,0,71,2
122,2482,31,0,1,0,18,0,0,0,31,0
70,2540,81,2,2,0,69,1,1,0,81,2
151,2588,32,0,1,0,32,0,0,0,6,0
123,2641,71,2,1,0,39,0,1,0,71,2
22,2711,39,0,0,0,13,0,1,0,39,0
96,2792,89,2,1,0,16,0,0,0,89,2
58,2909,55,2,1,0,37,0,3,0,55,2
136,1977,57,2,1,0,46,0,0,0,57,2
162,2171,63,2,1,0,29,0,2,0,63,2
58,2184,64,2,1,0,33,0,4,0,64,2
159,2217,32,0,1,0,32,0,0,0,14,0
69,1202,152,3,1,0,41,0,0,0,152,3
58,1344,51,2,1,0,31,0,4,0,51,2
58,1389,67,2,1,0,38,0,4,0,67,2
156,1418,59,2,1,0,18,0,0,0,59,2
75,982,68,2,1,0,37,0,3,0,68,2
47,1124,151,3,1,0,65,1,1,0,151,3
156,1432,43,0,1,0,19,0,0,0,43,0
54,1505,37,0,1,0,37,0,0,0,37,0
69,1786,109,4,2,0,25,0,4,0,109,4
16,2085,59,2,1,0,24,0,0,0,59,2
166,2190,49,0,1,0,46,0,1,0,49,0
166,2416,40,0,1,0,36,0,1,0,40,0
22,2573,30,0,1,0,5,0,0,0,30,0
129,2646,56,2,1,0,47,0,0,0,56,2
22,2864,30,0,1,0,8,0,0,0,30,0
164,2925,43,0,1,0,38,0,1,0,43,0
159,3013,56,2,1,0,42,0,0,0,56,2
34,3048,17,0,1,0,13,0,0,0,17,0
80,3188,112,4,3,0,17,0,2,0,112,4
166,3192,46,0,0,0,27,0,0,0,46,0
75,3607,77,2,1,0,69,1,0,0,77,2
146,3630,43,0,1,0,43,0,0,0,19,0
124,3980,39,0,1,0,39,0,1,0,22,0
54,3994,58,2,1,0,38,0,0,0,58,2
164,4084,33,0,1,0,31,0,1,0,33,0
69,4104,168,3,3,0,74,1,3,0,168,3
166,4397,56,2,1,0,46,0,3,0,56,2
124,60,34,0,1,0,34,0,1,0,16,0
22,83,44,0,0,0,22,0,0,0,44,0
50,123,75,2,1,0,26,0,0,0,75,2
17,457,79,2,2,0,18,0,2,0,79,2
166,474,30,0,1,0,30,0,3,0,28,0
146,13484,36,0,1,0,36,0,2,0,15,0
106,13549,42,0,0,0,23,0,0,0,42,0
69,13773,72,2,0,0,27,0,0,0,72,2
146,13787,34,0,1,0,34,0,2,0,20,0
166,13799,68,2,2,0,14,0,14,0,68,2
166,14038,41,0,1,0,37,0,2,0,41,0
166,14266,78,2,1,0,28,0,2,0,78,2
28,14567,86,2,2,0,24,0,0,0,86,2
168,14660,109,4,1,0,64,1,1,0,109,4
33,11357,200,3,5,0,200,2,7,0,163,3
58,11610,65,2,1,0,36,0,2,0,65,2
54,11624,74,2,1,0,21,0,5,0,74,2
130,11743,38,0,1,0,35,0,0,0,38,0
144,11765,228,5,15,0,14,0,19,0,228,5
69,11888,65,2,0,0,23,0,1,0,65,2
38,11953,58,2,1,0,35,0,1,0,58,2
166,12066,47,0,1,0,39,0,6,0,47,0
58,12324,36,0,1,0,33,0,2,0,36,0
47,12345,59,2,1,0,57,1,0,0,59,2
69,12571,101,4,1,0,27,0,0,0,101,4
166,12577,68,2,3,0,21,0,23,0,68,2
166,12640,52,2,2,0,31,0,10,0,52,2
166,12841,31,0,0,0,31,0,0,0,30,0
166,12853,77,2,1,0,54,1,2,0,77,2
106,12868,25,0,0,0,25,0,0,0,19,0
45,13135,63,2,1,0,18,0,5,0,63,2
54,13154,123,4,2,0,22,0,4,0,123,4
166,13244,51,2,0,0,26,0,1,0,51,2
22,16244,42,0,1,0,6,0,2,0,42,0
47,16460,148,4,1,0,60,1,0,0,148,4
74,16478,82,2,2,0,46,0,6,0,82,2
22,16550,23,0,0,0,11,0,1,0,23,0
158,16556,52,2,1,0,52,1,2,0,42,0
128,11363,86,2,1,0,47,0,0,0,86,2
166,11390,74,2,2,0,18,0,19,0,74,2
130,11467,36,0,1,0,36,0,0,0,19,0
22,11713,40,0,1,0,6,0,2,0,40,0
15,11784,58,2,1,0,30,0,6,0,58,2
106,11837,34,0,1,0,23,0,0,0,34,0
130,11853,52,2,1,0,26,0,0,0,52,2
70,11940,84,2,2,0,48,0,1,0,84,2
69,12017,152,3,2,0,47,0,0,0,152,3
159,12143,86,2,1,0,48,0,1,0,86,2
166,17193,42,0,1,0,30,0,9,0,42,0
166,17311,71,2,2,0,19,0,18,0,71,2
77,17387,26,0,0,0,26,0,1,0,21,0
100,16685,81,2,2,0,12,0,5,0,81,2
75,16773,70,2,1,0,49,0,1,0,70,2
54,16883,51,2,1,0,27,0,3,0,51,2
152,16966,53,2,1,0,30,0,1,0,53,2
22,17012,151,3,4,0,4,0,10,0,151,3
34,17037,160,3,1,0,22,0,0,0,160,3
166,17129,49,0,2,0,33,0,4,0,49,0
171,19185,194,3,4,0,194,2,2,0,150,3
15,19332,63,2,1,0,35,0,4,0,63,2
23,19395,54,2,1,0,44,0,0,0,54,2
130,19422,36,0,1,0,28,0,1,0,36,0
166,10836,59,2,1,0,14,0,14,0,59,2
166,10846,67,2,2,0,1,0,23,0,67,2
54,11050,72,2,2,0,27,0,6,0,72,2
144,11082,168,3,6,0,24,0,6,0,168,3
151,11186,42,0,1,0,42,0,2,0,24,0
22,12941,37,0,1,0,9,0,3,0,37,0
61,12962,87,2,2,0,6,0,7,0,87,2
165,12976,35,0,0,0,19,0,0,0,35,0
